10.6597,17.8227
20.0163,14.5004
1.2518,6.8917
16.283,24.8421
22.6174,6.5537
15.9262,1.3599
3.3438,3.861
23.122,3.2019
23.8518,15.746
18.5454,16.2774
22.7096,1.8113
7.4581,10.2723
18.8563,18.8951
21.6024,24.6576
19.5365,10.6541
12.9972,11.8235
21.0234,6.3848
10.1605,13.027
3.6478,15.3845
16.3314,22.7437
24.154,7.3212
19.3813,1.2774
15.6475,1.11
8.9663,1.9823
19.7462,11.8572
12.0021,14.2314
21.9264,1.8044
2.9098,16.4473
1.0501,11.8112
6.5926,18.8627
1.4585,19.1014
21.0504,7.8543
20.4557,9.0893
14.8232,4.0463
9.6147,12.2578
17.4904,5.6225
11.7688,6.4116
11.786,14.6042
4.4397,24.92
11.7846,15.7117
10.2899,6.1217
18.1561,6.3767
8.3709,23.0905
15.2779,9.7501
21.7728,21.3855
15.4561,10.0472
18.5026,15.9973
7.7762,13.1782
9.2944,12.0474
19.5819,8.8526
12.5489,24.93
2.166,3.6541
16.275,9.3055
17.2297,3.3749
12.2667,9.2218
1.9151,4.3229
21.3357,17.322
7.1268,2.1696
21.1237,11.5669
21.9871,7.6687
3.9256,15.7669
19.5305,21.0301
6.7575,13.895
13.7264,23.308
1.9667,2.375
15.8672,16.6528
21.0605,21.769
16.012,20.9064
1.6443,22.7971
16.7146,8.8239
2.3687,16.1783
15.3275,22.9763
19.6777,7.9282
9.2544,22.1701
10.5285,21.6292
15.0624,19.5072
20.3539,19.2611
8.8413,21.9305
12.1107,15.3472
15.7747,9.3942
24.3311,21.5907
23.9468,15.9502
17.7567,3.2395
5.8177,22.6145
22.1309,16.1621
23.9834,21.0507
7.8075,16.1942
1.933,2.5778
2.0622,24.9548
6.6215,15.0699
10.6574,23.1807
20.2627,12.3347
13.0909,2.3035
3.5468,23.0493
16.5087,2.4443
16.4957,5.1836
3.1981,13.4008
