14.0535,4.5115
13.702,13.9854
5.5385,10.943
11.4844,4.4733
18.9308,4.1504
10.7453,4.725
22.1569,2.0505
10.9471,12.3473
19.7589,13.9653
17.5003,5.2253
18.3566,3.4298
8.0674,1.8218
11.0791,10.5486
3.8362,8.3294
16.7817,17.5714
2.4903,21.0434
16.3658,8.6089
24.5131,16.8978
16.367,12.3402
24.0912,12.7768
23.9585,13.829
20.4049,13.494
20.57,7.4359
8.5204,11.3651
17.7965,9.2734
4.538,6.2664
12.868,24.924
10.3778,17.1978
9.0631,15.1413
7.8428,23.0132
23.8955,4.5602
13.3285,18.4834
13.7996,7.8361
8.456,4.9078
7.0951,16.9528
5.3629,7.4055
8.9112,2.9117
14.6655,4.9513
20.1131,15.8629
17.8687,13.8163
5.4245,7.376
13.8592,16.3019
12.8032,18.3863
2.651,10.2131
7.2777,21.6694
21.443,22.0272
13.5528,17.4896
20.9573,1.3722
1.869,10.1968
13.935,19.2069
10.5197,23.8764
20.3707,14.7367
7.3767,21.5701
6.8449,1.8397
3.5675,11.2346
13.7401,22.303
1.9012,22.0071
24.4895,2.4057
14.1821,15.2623
24.5419,18.3014
20.0666,20.6171
20.0538,19.2371
23.3138,8.1487
3.925,1.8551
5.7401,17.2226
17.3327,18.4911
3.0977,17.7755
18.9172,1.3187
1.8075,11.6628
13.4869,10.0333
2.325,4.8932
6.6048,20.8074
18.1594,23.2974
18.3375,22.4504
5.2196,22.6717
20.4372,16.9629
9.1459,18.8405
12.6615,16.6412
20.6574,17.0612
21.8991,5.5424
7.1766,3.9978
11.96,6.8642
10.9814,19.1055
5.4119,5.8248
9.3291,16.3772
24.1085,11.1458
1.3812,4.5615
3.4176,9.8741
8.9375,24.9301
22.7293,3.4375
12.2989,19.4488
10.6261,4.1228
19.1139,3.3287
17.2107,11.8875
10.6797,19.0786
11.6225,20.5194
8.4783,2.9893
