14.796,17.846
12.3516,1.575
24.3775,1.5194
17.0014,16.1248
5.5482,14.9634
16.2718,11.6871
7.447,16.592
23.143,14.5924
8.2555,7.7129
20.8423,8.3839
12.2385,7.4859
10.9951,3.5296
19.83,22.2351
17.5856,10.8811
19.5019,19.132
14.0138,12.9099
13.1963,11.8518
14.741,15.6766
13.8975,11.4465
3.145,20.5776
12.0234,12.0817
5.2006,1.9012
21.8734,18.5504
4.6036,15.8394
19.1051,22.4459
23.6474,21.0327
4.2841,9.6685
15.9113,9.7964
13.2178,19.8143
21.0109,1.5906
22.5089,3.5824
21.787,17.0716
1.7461,3.2413
20.1917,9.858
10.1129,2.3073
4.0649,8.9695
19.8064,6.8549
21.5118,19.0498
13.5818,9.9253
5.7887,16.5732
20.294,17.502
24.7872,11.5299
7.2474,7.3336
21.4832,11.1897
6.4189,11.5579
21.3152,19.3017
21.2625,11.5076
13.1519,8.8276
14.4831,4.2357
17.351,19.2971
1.9641,2.8404
6.2535,8.5726
22.5517,18.392
13.5688,21.7254
10.5125,20.8618
21.7375,18.8336
1.8652,16.6877
5.204,13.6526
15.8623,7.536
16.2262,17.228
19.6916,23.419
2.5806,5.6955
23.8197,16.1615
13.2617,8.5942
16.358,4.3512
16.4102,2.0014
7.5067,17.0827
4.1648,12.1649
23.7717,1.7556
4.8444,16.3163
10.9168,5.009
2.3626,2.4072
22.3435,1.4672
19.7856,21.9774
5.3081,11.3437
19.6044,2.0139
11.5827,3.2595
21.9884,5.0273
7.7208,7.2567
21.3745,12.5022
15.3096,16.4488
8.1713,9.6704
16.7095,8.4935
2.9556,10.1704
15.0285,21.7346
11.5024,13.2448
12.1667,8.6201
5.5345,22.1185
2.3089,1.2764
6.0744,16.266
10.326,2.5649
1.5978,7.3076
11.8104,21.4481
10.4855,5.8511
20.8808,24.8041
11.5205,23.8745
21.3632,16.1976
