11.8517,22.2354
8.6003,21.217
24.524,1.7137
9.0365,22.1348
2.5347,19.4854
6.6941,2.4766
24.8742,14.5142
4.0811,13.9931
20.5146,10.8093
19.3435,1.904
2.0647,18.3074
13.1145,18.4423
13.4261,5.0591
16.8604,11.0932
6.8921,10.757
21.4184,4.1201
10.7132,23.7214
16.2221,20.4872
1.6733,15.3662
18.8057,2.4694
22.2044,19.4517
16.8798,22.0992
14.3035,6.656
20.7477,18.3836
8.2256,17.0695
14.934,23.4712
12.1475,8.4162
8.4863,16.1621
17.357,16.4991
23.3415,2.5105
20.1127,7.4499
21.8227,22.458
10.1635,24.987
9.242,1.0991
23.4012,16.9251
1.6163,9.5149
8.2827,11.8539
4.5381,5.1185
10.1087,13.2345
10.0098,19.8003
22.8914,22.6848
18.6025,12.4969
17.3353,14.2377
20.2615,7.0615
17.855,1.5282
20.953,8.1527
1.8846,10.384
3.1173,23.2806
18.9215,13.0638
21.8382,24.2699
11.509,11.0918
10.9463,1.6468
22.0244,23.1193
11.1368,2.8679
11.4378,1.5898
14.8293,10.5353
1.9422,15.7347
2.9095,5.5338
24.8679,12.003
12.768,2.8245
11.5325,16.5349
1.6363,18.9628
13.9847,3.9873
16.3772,15.0211
16.1289,10.6561
2.1388,23.9367
1.2121,19.3857
10.8661,22.2114
6.2326,1.883
14.2468,20.5147
16.221,22.337
8.8542,5.0616
1.854,21.4653
22.5587,15.6404
18.5096,7.3464
4.4936,7.8666
16.1707,23.2908
4.7691,8.471
24.7646,20.8461
3.0138,18.7703
7.2194,1.2173
15.49,23.3632
2.2386,7.4759
12.053,22.0525
23.0526,4.7129
20.2019,18.9969
12.0367,22.0367
4.2027,17.1362
16.7615,11.7384
4.6749,2.1351
6.0681,22.8145
24.6609,1.4423
23.8086,12.2058
24.2987,4.1411
15.1608,16.1352
1.786,24.9285
22.4123,13.3053
