14.4495,13.5783
15.952,23.5342
6.4546,10.2916
8.5587,24.4866
14.1873,24.9204
10.658,24.6929
21.0872,9.8567
20.345,3.7315
11.3385,24.1097
4.354,5.8064
12.4463,14.6676
8.511,13.8382
20.2223,24.8948
16.5452,17.7367
1.0343,1.4886
21.1905,13.5316
13.7792,11.2154
19.0145,9.5642
1.4256,8.0563
9.4681,12.3659
10.4053,2.7765
11.112,20.2618
7.463,4.8561
3.544,3.9646
16.2405,13.5739
4.2967,3.3944
15.7728,4.3082
10.0665,7.1589
11.652,15.978
15.7562,17.7973
1.3534,8.9989
12.5072,3.0006
18.17,6.73
22.8306,21.9329
17.2222,2.8785
7.2734,9.471
22.0623,10.3433
12.896,21.5701
6.4463,13.7091
2.0747,14.8923
3.599,7.7805
18.3148,1.177
15.7762,24.4776
9.9475,22.6943
20.1043,23.3341
19.5877,7.2364
4.0387,7.1816
4.4235,18.2215
11.9283,19.406
24.9003,16.8277
2.6431,21.5189
20.1996,10.9925
6.8529,20.8184
13.5925,18.2633
2.9619,19.0903
15.7011,9.9202
24.2624,1.8374
16.3822,7.1745
22.4167,7.8977
22.9351,2.8261
21.0937,23.7308
5.5961,7.6817
17.1512,14.7738
4.5938,22.5759
19.2421,9.1248
7.7129,15.3217
19.1359,10.8766
13.1903,4.7417
20.8624,2.7903
3.6077,6.2035
5.4583,7.1341
24.8536,2.8745
15.1003,12.8789
24.0371,4.0505
6.5899,20.2984
21.7322,1.4492
12.7626,18.6006
23.2885,10.6027
1.0973,1.5891
7.7714,4.3207
9.1809,11.5122
16.4062,21.4988
10.435,18.5072
20.4127,11.5309
2.6648,4.8315
4.9082,10.2997
2.6392,5.3232
5.4686,22.2693
11.2623,13.1721
14.9523,15.6075
18.9125,7.7921
15.2596,3.9998
1.4823,18.195
9.2747,12.4376
8.1788,11.3214
14.9387,5.1401
2.8958,2.9041
