11.9342,12.2738
16.7107,10.1565
24.6187,1.3629
8.4455,14.8574
4.9362,17.1635
21.7886,24.3592
22.1516,16.607
11.7089,19.2211
16.9904,2.354
23.2889,11.7488
20.931,20.4426
6.1202,10.8172
19.0835,20.1966
24.4539,22.3224
9.8974,14.1381
1.0783,11.1598
1.3318,20.727
12.6758,13.9589
4.4874,8.4129
9.4753,18.7368
6.2129,17.9009
20.8118,10.8913
11.3536,22.117
18.6553,2.8786
17.6709,11.0902
16.5971,23.0423
13.4191,22.7893
21.9635,16.0115
4.8094,18.6592
10.4407,23.1323
11.4324,12.6268
17.848,24.2707
3.4837,16.1383
18.2066,8.8733
4.5328,12.4059
19.1831,16.2465
10.4774,1.7246
10.5115,19.9983
10.9415,9.6938
20.2945,23.7334
7.1667,2.5106
14.3368,2.0606
17.7398,19.4159
17.4067,11.5537
24.7993,7.8021
8.64,8.8418
19.9741,13.4903
12.4789,9.0262
20.7312,4.6215
14.6003,7.8074
7.0839,18.0851
22.7496,24.2879
20.4543,20.4884
2.8502,7.7488
19.1664,1.4183
22.3814,18.7656
11.233,24.2657
1.4605,21.1949
10.6485,17.0939
8.2863,17.9126
23.5021,7.5734
9.9433,20.5637
10.3887,18.2517
16.4947,18.6264
6.6077,13.6178
22.2892,14.0494
10.9614,16.0899
15.6271,14.0583
11.2056,11.2573
19.7216,14.8094
3.5232,24.4075
7.4951,16.043
2.9379,24.9962
9.8329,18.3448
18.6797,3.1829
14.9876,23.0358
6.6143,3.2526
20.5239,22.763
16.0047,20.912
3.8501,19.0748
4.3298,12.4331
15.2348,9.0819
14.0609,11.1398
15.0913,3.3021
24.1964,20.4513
3.2057,18.5599
4.3643,1.5925
19.6265,15.0034
24.5824,5.2461
5.3986,11.4109
19.6219,24.7288
18.7981,23.662
2.8029,18.0193
11.5281,5.1627
17.8038,19.7705
9.9304,3.489
14.4917,12.7999
